vid_name;labeled_train_SVO_ts
s10e02_seg01_clip_00;[30, 30]
s10e02_seg01_clip_01;[6, 37, 6, 17]
s10e02_seg02_clip_00;[35, 6]
s10e02_seg02_clip_01;[41, 2]
s10e02_seg02_clip_02;[41, 41, 41, 24, 24, 11, 31, 30]
s10e02_seg02_clip_03;[41]
s10e02_seg02_clip_04;[33]
s10e02_seg02_clip_05;[]
s10e02_seg02_clip_06;[9, 20]
s10e02_seg02_clip_07;[]
s10e02_seg02_clip_08;[]
s10e02_seg02_clip_09;[6, 38, 6, 17, 41, 38]
s10e02_seg02_clip_10;[17, 6, 17, 2, 9]
s10e02_seg02_clip_11;[17, 11]
s10e02_seg02_clip_12;[]
s10e02_seg02_clip_13;[]
s10e02_seg02_clip_14;[29, 28, 2]
s10e02_seg02_clip_15;[41, 41, 2, 2]
s10e03_seg01_clip_00;[9, 9, 28, 41, 14, 13, 8]
s10e03_seg02_clip_00;[41]
s10e03_seg02_clip_01;[41, 26, 41, 41, 31]
s10e03_seg02_clip_02;[]
s10e03_seg02_clip_03;[33]
s10e03_seg02_clip_04;[6, 40]
s10e03_seg02_clip_05;[17, 2, 30]
s10e03_seg02_clip_06;[28, 41, 6, 6, 6, 41]
s10e03_seg02_clip_07;[41, 41, 41, 41]
s10e03_seg02_clip_08;[6, 2, 2, 14]
s10e03_seg02_clip_09;[2]
s10e03_seg02_clip_10;[14, 14]
s10e03_seg02_clip_11;[41, 41, 27, 28, 2]
s10e03_seg02_clip_12;[]
s10e03_seg02_clip_13;[2]
s10e03_seg02_clip_14;[19, 2, 41, 2]
s10e03_seg02_clip_15;[]
s10e03_seg02_clip_16;[]
s10e03_seg02_clip_17;[0, 0, 0, 21]
s10e04_seg01_clip_00;[41, 17, 17, 17, 28, 28, 28, 19, 19, 19]
s10e04_seg02_clip_00;[15]
s10e04_seg02_clip_01;[31, 14, 6, 33, 31, 14]
s10e04_seg02_clip_02;[41, 14, 14, 30, 0, 0, 0]
s10e04_seg02_clip_03;[]
s10e04_seg02_clip_04;[6, 24, 24, 31]
s10e04_seg02_clip_05;[40]
s10e04_seg02_clip_06;[9, 9, 2, 2, 41, 14, 14, 14, 14, 41]
s10e04_seg02_clip_07;[]
s10e04_seg02_clip_08;[33, 6, 2, 17, 41, 17, 33, 41, 2, 2]
s10e04_seg02_clip_09;[33, 21, 14]
s10e04_seg02_clip_10;[6, 6, 17]
s10e04_seg02_clip_11;[]
s10e04_seg02_clip_12;[]
s10e04_seg02_clip_13;[17, 29, 19, 33]
s10e04_seg02_clip_14;[]
s10e04_seg02_clip_15;[29, 29, 6, 35, 1, 5]
s10e04_seg02_clip_16;[17, 33, 6, 11, 17]
s10e04_seg02_clip_17;[15, 6, 11, 41, 2]
s10e05_seg01_clip_00;[19, 14, 14, 19, 41, 41, 14, 14, 14, 14, 6]
s10e05_seg01_clip_01;[24, 28, 28, 24, 22, 22]
s10e05_seg02_clip_00;[]
s10e05_seg02_clip_01;[]
s10e05_seg02_clip_02;[]
s10e05_seg02_clip_03;[27, 14, 14, 14, 27, 27, 14]
s10e05_seg02_clip_04;[27, 14, 31]
s10e05_seg02_clip_05;[]
s10e05_seg02_clip_06;[6, 28, 24, 31, 31, 6]
s10e05_seg02_clip_07;[6, 6, 6, 6, 30]
s10e05_seg02_clip_08;[31, 28, 30]
s10e05_seg02_clip_09;[]
s10e05_seg02_clip_10;[6, 35, 35]
s10e05_seg02_clip_11;[24, 17, 28]
s10e05_seg02_clip_12;[41, 24, 24]
s10e05_seg02_clip_13;[30, 30]
s10e05_seg02_clip_14;[11, 28, 41, 2, 19, 2]
s10e05_seg02_clip_15;[17, 17, 30]
s10e05_seg02_clip_16;[41, 28, 6, 28, 2, 2, 41, 41, 2, 2, 14, 19, 19, 14]
s10e06_seg01_clip_00;[28, 28, 28, 17, 33, 30]
s10e06_seg02_clip_00;[28]
s10e06_seg02_clip_01;[2, 6, 11, 2]
s10e06_seg02_clip_02;[]
s10e06_seg02_clip_03;[2, 2, 19, 30, 6, 40, 7]
s10e06_seg02_clip_04;[41, 31]
s10e06_seg02_clip_05;[30, 33, 33]
s10e06_seg02_clip_06;[41, 6, 41, 41]
s10e06_seg02_clip_07;[31, 40, 28, 6]
s10e06_seg02_clip_08;[]
s10e06_seg02_clip_09;[30, 30, 41, 30, 41]
s10e06_seg02_clip_10;[31, 31, 35]
s10e06_seg02_clip_11;[28, 6]
s10e06_seg02_clip_12;[41, 27, 14]
s10e06_seg02_clip_13;[]
s10e06_seg02_clip_14;[]
s10e06_seg02_clip_15;[24, 41, 24]
s10e06_seg02_clip_16;[40, 41, 40]
s10e07_seg01_clip_00;[]
s10e07_seg01_clip_01;[19, 41, 19, 19, 19]
s10e07_seg02_clip_00;[21, 21, 21, 21, 33]
s10e07_seg02_clip_01;[28, 30, 21, 6, 41]
s10e07_seg02_clip_02;[41, 2, 11]
s10e07_seg02_clip_03;[41, 41, 31]
s10e07_seg02_clip_04;[8]
s10e07_seg02_clip_05;[6, 6, 28, 6, 6, 28]
s10e07_seg02_clip_06;[41, 41, 41, 41, 17, 17, 37, 37]
s10e07_seg02_clip_07;[41, 28, 28]
s10e07_seg02_clip_08;[2]
s10e07_seg02_clip_09;[41]
s10e07_seg02_clip_10;[26, 26]
s10e07_seg02_clip_11;[]
s10e07_seg02_clip_12;[31, 14, 2, 14, 14]
s10e07_seg02_clip_13;[41, 41, 30]
s10e07_seg02_clip_14;[41, 6]
s10e07_seg02_clip_15;[21, 28]
s10e07_seg02_clip_16;[31, 0, 31, 41, 33, 14, 31]
s10e08_seg01_clip_00;[17, 31, 2]
s10e08_seg02_clip_00;[]
s10e08_seg02_clip_01;[6, 5]
s10e08_seg02_clip_02;[]
s10e08_seg02_clip_03;[24, 11]
s10e08_seg02_clip_04;[35, 17, 28, 24]
s10e08_seg02_clip_05;[14, 14, 6]
s10e08_seg02_clip_06;[20, 21, 2]
s10e08_seg02_clip_07;[2]
s10e08_seg02_clip_08;[21, 21]
s10e08_seg02_clip_09;[9, 11]
s10e08_seg02_clip_10;[11, 33]
s10e08_seg02_clip_11;[12, 30]
s10e08_seg02_clip_12;[]
s10e08_seg02_clip_13;[24, 24, 41, 21, 21, 28]
s10e08_seg02_clip_14;[28, 2, 2]
s10e08_seg02_clip_15;[41, 17, 33]
s10e08_seg02_clip_16;[37, 21]
s10e09_seg01_clip_00;[6, 29, 6]
s10e09_seg02_clip_00;[28, 41, 6, 6, 0, 2]
s10e09_seg02_clip_01;[41]
s10e09_seg02_clip_02;[19, 19, 41, 14]
s10e09_seg02_clip_03;[41, 40, 30, 11]
s10e09_seg02_clip_04;[41, 5]
s10e09_seg02_clip_05;[11, 14, 14]
s10e09_seg02_clip_06;[41]
s10e09_seg02_clip_07;[]
s10e09_seg02_clip_08;[28, 41, 6, 33]
s10e09_seg02_clip_09;[28]
s10e09_seg02_clip_10;[29, 40]
s10e09_seg02_clip_11;[41, 41, 6]
s10e09_seg02_clip_12;[41, 41, 29, 29, 38, 41]
s10e09_seg02_clip_13;[14, 21, 4, 30, 4, 4]
s10e09_seg02_clip_14;[14, 21]
s10e09_seg02_clip_15;[41, 2]
s10e09_seg02_clip_16;[]
s10e10_seg01_clip_00;[31, 19, 19, 19, 30]
s10e10_seg02_clip_00;[31]
s10e10_seg02_clip_01;[]
s10e10_seg02_clip_02;[28, 24, 2]
s10e10_seg02_clip_03;[28, 2, 6]
s10e10_seg02_clip_04;[14, 19, 40]
s10e10_seg02_clip_05;[40, 6, 17, 12, 21]
s10e10_seg02_clip_06;[35, 6, 6, 35, 41, 0, 0]
s10e10_seg02_clip_07;[29, 19, 19, 30, 29, 0, 29, 14, 30, 4]
s10e10_seg02_clip_08;[]
s10e10_seg02_clip_09;[6, 6, 28, 2]
s10e10_seg02_clip_10;[41, 28]
s10e10_seg02_clip_11;[]
s10e10_seg02_clip_12;[11, 21]
s10e10_seg02_clip_13;[]
s10e10_seg02_clip_14;[30]
s10e10_seg02_clip_15;[]
s10e10_seg02_clip_16;[17, 17]
s10e11_seg01_clip_00;[30]
s10e11_seg02_clip_00;[]
s10e11_seg02_clip_01;[26]
s10e11_seg02_clip_02;[]
s10e11_seg02_clip_03;[27, 40, 17, 41]
s10e11_seg02_clip_04;[]
s10e11_seg02_clip_05;[2]
s10e11_seg02_clip_06;[41, 26, 26, 14, 26, 14, 14, 26, 26]
s10e11_seg02_clip_07;[33, 14, 14, 33, 38]
s10e11_seg02_clip_08;[]
s10e11_seg02_clip_09;[26, 26, 4, 26, 9, 28, 26, 26, 26, 17]
s10e11_seg02_clip_10;[]
s10e11_seg02_clip_11;[41, 21, 24, 27, 27, 14, 14]
s10e11_seg02_clip_12;[31]
s10e11_seg02_clip_13;[31, 41]
s10e11_seg02_clip_14;[41, 30, 37, 21]
s10e11_seg02_clip_15;[28, 41, 17, 41, 41]
s10e11_seg02_clip_16;[8, 19, 19, 19, 19, 19, 19]
s10e11_seg02_clip_17;[20, 19, 17, 17]
s10e12_seg02_clip_00;[31]
s10e12_seg02_clip_01;[27]
s10e12_seg02_clip_02;[41, 41, 35]
s10e12_seg02_clip_03;[28]
s10e12_seg02_clip_04;[]
s10e12_seg02_clip_05;[41, 9, 9, 27, 6, 9]
s10e12_seg02_clip_06;[27]
s10e12_seg02_clip_07;[27, 38, 38, 28, 6]
s10e12_seg02_clip_08;[28, 17, 2, 17, 6, 6]
s10e12_seg02_clip_09;[20]
s10e12_seg02_clip_10;[41]
s10e12_seg02_clip_11;[6, 6]
s10e12_seg02_clip_12;[41, 6, 6, 14, 6, 6, 6]
s10e12_seg02_clip_13;[]
s10e12_seg02_clip_14;[14, 14, 14, 14]
s10e12_seg02_clip_15;[9, 9, 17, 14, 41, 14]
s10e12_seg02_clip_16;[2]
s10e12_seg02_clip_17;[17, 17, 41, 41, 26, 40]
s10e12_seg02_clip_18;[21]
s10e13_seg01_clip_00;[35, 31, 6, 2]
s10e13_seg01_clip_01;[24, 20, 26, 41, 41]
s10e13_seg02_clip_00;[6]
s10e13_seg02_clip_01;[28, 35, 24, 6, 9, 28, 35, 31, 2, 6, 35, 6]
s10e13_seg02_clip_02;[6, 6, 2]
s10e13_seg02_clip_03;[17, 31]
s10e13_seg02_clip_04;[40, 14, 2, 6]
s10e13_seg02_clip_05;[35, 6]
s10e13_seg02_clip_06;[41, 26, 26, 26, 26, 26, 26, 14, 28]
s10e13_seg02_clip_07;[31, 40, 6, 31]
s10e13_seg02_clip_08;[41, 41, 14, 14]
s10e13_seg02_clip_09;[28, 6]
s10e13_seg02_clip_10;[27, 41, 27, 30, 28]
s10e13_seg02_clip_11;[9]
s10e13_seg02_clip_12;[14]
s10e13_seg02_clip_13;[28, 23, 23, 23, 23, 28, 28, 28, 6]
s10e13_seg02_clip_14;[19, 19, 17, 40]
